,desvio_padrao,max,min
0,1126.9228410144149,-9408,-14472
1,311.23536045892985,-7496,-9220
2,489.21164172574635,7684,4932
3,406.7510757207656,1210,-988
4,769.2240115857019,2061,-981
5,794.6533545515302,1392,-2306
6,478.60023234428127,2580,352
7,864.8106299069178,-9524,-13368
8,1394.6064396811025,15636,9432
9,1229.1258592593356,2270,-4241
10,485.0586896448718,1203,-1456
11,235.4460810886433,562,-496
12,725.5631071106083,1268,-2384
13,1026.6924758660696,-10420,-14820
14,1516.7935711889077,14460,7940
15,1203.0197669198956,2095,-4152
16,550.955014134548,1770,-1151
17,319.4385487069461,1110,-524
18,629.6201000603457,7180,4320
19,881.2024684486535,11688,7820
20,255.6268655677646,13120,11096
21,992.3640813733637,3346,-2022
22,483.8082144817304,1347,-1089
23,492.0004547762126,827,-1483
24,518.2989083530854,1412,-1292
25,944.3457087317123,16380,12432
26,403.3411181617862,7396,5144
27,856.9610886732256,1996,-2168
28,371.6342960492209,870,-1103
29,640.639010363871,666,-2269
